GO_ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Direction,GO_Description,GO_Category,Ontology,Dataset
GO:0015995,GO:0015995,49/5267,100/100553,0.49,9.354655401556863,19.652126617868145,9.684134355655288e-36,2.353244648424235e-33,1.6182698199581865e-33,TraesCS1A03G0139500.2/TraesCS1A03G0587300.1/TraesCS1B03G0190500.1/TraesCS1B03G0549100.1/TraesCS1D03G0127000.1/TraesCS1D03G0127000.2/TraesCS1D03G0558200.1/TraesCS2A03G0274100.1/TraesCS2A03G1294300.1/TraesCS2B03G0383900.1/TraesCS2D03G1257100.1/TraesCS3D03G0423000.1/TraesCS3B03G0513900.1/TraesCS3B03G0663800.1/TraesCS3B03G0663800.2/TraesCS4A03G1042000.1/TraesCS5A03G0467800.1/TraesCS5A03G0467800.2/TraesCS5A03G1099300.1/TraesCS5A03G1099300.2/TraesCS5B03G0462300.1/TraesCS5B03G0462300.2/TraesCS5B03G1166800.2/TraesCS5B03G1166800.1/TraesCS5D03G0431900.2/TraesCS5D03G0431900.1/TraesCS5D03G1056600.1/TraesCS6A03G0252200.1/TraesCS6A03G0341300.2/TraesCS6A03G0341300.1/TraesCS6A03G0804600.1/TraesCS6A03G1011400.1/TraesCS6B03G0344800.1/TraesCS6B03G0344800.2/TraesCS6B03G0715400.2/TraesCS6B03G0715400.1/TraesCS6B03G0953300.1/TraesCS6B03G1245200.1/TraesCS6D03G0207700.1/TraesCS6D03G0485500.2/TraesCS6D03G0485500.1/TraesCS6D03G0680700.1/TraesCS6D03G0889800.1/TraesCS7A03G0154300.1/TraesCS7A03G1163900.1/TraesCS7B03G1030900.1/TraesCS7B03G1030900.2/TraesCS7D03G0141900.1/TraesCS7D03G1109500.1,49,Down,chlorophyll biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0019898,GO:0019898,42/5267,73/100553,0.5753424657534246,10.983939806133302,20.062545678019028,1.0565200194600129e-34,2.053874917830265e-32,1.4124004470675963e-32,TraesCS2B03G0695000.1/TraesCS2B03G0695000.2/TraesCS2A03G0760900.1/TraesCS2A03G0803600.1/TraesCS2A03G0918200.1/TraesCS2B03G0580900.1/TraesCS2B03G0889000.1/TraesCS2B03G1007000.1/TraesCS2D03G0467500.1/TraesCS2D03G0588300.1/TraesCS2D03G0702400.1/TraesCS2D03G0742900.1/TraesCS2D03G0858100.1/TraesCS3A03G0795500.1/TraesCS3B03G0917300.1/TraesCS3D03G0735200.1/TraesCS4A03G0208700.2/TraesCS4A03G0208700.1/TraesCS4A03G0778600.1/TraesCS4B03G0005400.1/TraesCS4B03G0566500.1/TraesCS4B03G0566500.2/TraesCS4D03G0005100.1/TraesCS4D03G0005100.2/TraesCS4D03G0081000.1/TraesCS4D03G0499800.1/TraesCS4D03G0499800.2/TraesCS5A03G0219700.1/TraesCS5A03G1090600.1/TraesCS5B03G0235100.1/TraesCS5B03G1153500.1/TraesCS5D03G0234500.1/TraesCS5D03G1048100.1/TraesCS6A03G0564100.1/TraesCS6B03G0628000.1/TraesCS6D03G0465200.1/TraesCS7A03G0564000.1/TraesCS7A03G1225100.2/TraesCS7A03G1225100.3/TraesCS7A03G1225100.1/TraesCS7B03G0396300.1/TraesCS7D03G0546100.1,42,Down,extrinsic component of membrane,cellular_component,CC,3KO_vs_Tween
GO:0019253,GO:0019253,32/5267,43/100553,0.7441860465116279,14.207355142373975,20.366102026337906,3.068028742165084e-32,4.970206562307436e-30,3.417891668903208e-30,TraesCS1B03G0892400.1/TraesCS1D03G0745400.1/TraesCS2A03G0131800.1/TraesCS2A03G0131900.1/TraesCS2A03G0132100.1/TraesCS2D03G0129300.1/TraesCS2B03G0179300.1/TraesCS2A03G0132200.1/TraesCS2B03G0889300.1/TraesCS2D03G0128700.2/TraesCS2D03G0128700.1/TraesCS2B03G0178600.3/TraesCS2B03G0178600.2/TraesCS2B03G0178600.1/TraesCS2B03G0178800.2/TraesCS2B03G0178800.1/TraesCS2B03G0179200.1/TraesCS2B03G0179200.2/TraesCS2B03G0179600.1/TraesCS2D03G0128900.1/TraesCS2D03G0129100.1/TraesCS3B03G0993700.1/TraesCS3D03G0797700.2/TraesCS3D03G0797700.1/TraesCS4B03G0837800.1/TraesCS5D03G0414200.2/TraesCS5A03G0447800.1/TraesCS5D03G0413700.1/TraesCS5B03G0441800.1/TraesCS5A03G1159800.1/TraesCS6A03G0714400.1/TraesCS6B03G0849400.1,32,Down,reductive pentose-phosphate cycle,biological_process,BP,3KO_vs_Tween
GO:0046863,GO:0046863,19/5267,19/100553,1,19.091133472565026,18.54165793599364,4.475273352212466e-25,6.21423671192931e-23,4.2733813212855884e-23,TraesCS2A03G1167400.1/TraesCS2A03G1167400.2/TraesCS2D03G1117600.1/TraesCS4A03G0484800.1/TraesCS4A03G0484800.2/TraesCS4A03G0485000.1/TraesCS4B03G0327300.1/TraesCS4B03G0327300.2/TraesCS4B03G0327500.2/TraesCS4B03G0327500.1/TraesCS4D03G0267500.1/TraesCS4D03G0267700.8/TraesCS4D03G0267700.9/TraesCS4D03G0267700.1/TraesCS4D03G0267700.7/TraesCS4D03G0267700.2/TraesCS4D03G0267700.6/TraesCS4D03G0267700.4/TraesCS4D03G0267700.5,19,Down,"ribulose-1,5-bisphosphate carboxylase/oxygenase activator activity",molecular_function,MF,3KO_vs_Tween
GO:0042793,GO:0042793,18/5267,19/100553,0.9473684210526315,18.086336974008972,17.511838936550433,1.5480430074233577e-22,1.8808722540193797e-20,1.293430670676095e-20,TraesCS2A03G0230600.1/TraesCS2B03G0040000.1/TraesCS2D03G0028200.1/TraesCS3B03G0733400.4/TraesCS3B03G0733400.3/TraesCS3B03G0733400.2/TraesCS3B03G0733400.1/TraesCS3A03G0649600.3/TraesCS3A03G0649600.2/TraesCS3A03G0649600.1/TraesCS3A03G0869600.1/TraesCS3B03G0992800.1/TraesCS3D03G0595600.4/TraesCS3D03G0595600.1/TraesCS3D03G0595600.3/TraesCS3D03G0595600.5/TraesCS3D03G0595600.2/TraesCS3D03G0796400.1,18,Down,plastid transcription,biological_process,BP,3KO_vs_Tween
GO:0015977,GO:0015977,28/5267,59/100553,0.4745762711864407,9.060198936132556,14.560093636709174,1.430488120529114e-20,1.5449271701714429e-18,1.0624093058900436e-18,TraesCS2A03G0131800.1/TraesCS2A03G0131900.1/TraesCS2A03G0132100.1/TraesCS2D03G0129300.1/TraesCS2B03G0179300.1/TraesCS2A03G0132200.1/TraesCS2D03G0128700.2/TraesCS2D03G0128700.1/TraesCS2B03G0178600.3/TraesCS2B03G0178600.2/TraesCS2B03G0178600.1/TraesCS2B03G0178800.2/TraesCS2B03G0178800.1/TraesCS2B03G0179200.1/TraesCS2B03G0179200.2/TraesCS2B03G0179600.1/TraesCS2B03G0544400.1/TraesCS2D03G0128900.1/TraesCS2D03G0129100.1/TraesCS2D03G0431500.1/TraesCS3A03G0316700.1/TraesCS3B03G0401400.1/TraesCS3D03G0317900.1/TraesCS5D03G0414200.2/TraesCS5A03G0447800.1/TraesCS5D03G0413700.1/TraesCS5B03G0441800.1/TraesCS7D03G0790600.1,28,Down,carbon fixation,biological_process,BP,3KO_vs_Tween
GO:0016987,GO:0016987,16/5267,19/100553,0.8421052631578947,16.076743976896864,15.45220093766401,2.617989503348324e-18,2.3133507247768823e-16,1.5908357269150102e-16,TraesCS1B03G1248500.1/TraesCS1D03G1002900.1/TraesCS1D03G1013100.1/TraesCS4A03G0195900.1/TraesCS4A03G0358500.1/TraesCS4A03G0789000.3/TraesCS4A03G0789000.2/TraesCS4A03G0789000.1/TraesCS4D03G0514100.1/TraesCS5B03G1365700.3/TraesCS5B03G1365700.1/TraesCS5B03G1365700.2/TraesCS5D03G1201000.1/TraesCS7A03G0731800.2/TraesCS7A03G0731800.1/TraesCS7B03G0519800.1,16,Down,sigma factor activity,molecular_function,MF,3KO_vs_Tween
GO:2000142,GO:2000142,16/5267,19/100553,0.8421052631578947,16.076743976896864,15.45220093766401,2.617989503348324e-18,2.3133507247768823e-16,1.5908357269150102e-16,TraesCS1B03G1248500.1/TraesCS1D03G1002900.1/TraesCS1D03G1013100.1/TraesCS4A03G0195900.1/TraesCS4A03G0358500.1/TraesCS4A03G0789000.3/TraesCS4A03G0789000.2/TraesCS4A03G0789000.1/TraesCS4D03G0514100.1/TraesCS5B03G1365700.3/TraesCS5B03G1365700.1/TraesCS5B03G1365700.2/TraesCS5D03G1201000.1/TraesCS7A03G0731800.2/TraesCS7A03G0731800.1/TraesCS7B03G0519800.1,16,Down,regulation of DNA-templated transcription initiation,biological_process,BP,3KO_vs_Tween
GO:0004326,GO:0004326,17/5267,22/100553,0.7727272727272727,14.752239501527521,15.166914342462915,3.3569723453221924e-18,2.7191475997109756e-16,1.8698924905961338e-16,TraesCS1D03G0425400.1/TraesCS1D03G0425400.6/TraesCS1D03G0425400.7/TraesCS1D03G0425400.4/TraesCS1D03G0425400.5/TraesCS1D03G0425400.2/TraesCS1D03G0425400.8/TraesCS1D03G0425400.3/TraesCS1A03G0468100.5/TraesCS1A03G0468100.1/TraesCS1A03G0468100.4/TraesCS1A03G0468100.3/TraesCS1A03G0468100.2/TraesCS1B03G0562200.3/TraesCS1B03G0562200.4/TraesCS1B03G0562200.1/TraesCS1B03G0562200.2,17,Down,tetrahydrofolylpolyglutamate synthase activity,molecular_function,MF,3KO_vs_Tween
GO:0004373,GO:0004373,24/5267,50/100553,0.48,9.163744066831212,13.575234433344479,5.543354164427752e-18,4.14472326755675e-16,2.8502266351511115e-16,TraesCS1A03G0361500.2/TraesCS1A03G0361500.5/TraesCS1A03G0361500.1/TraesCS1A03G0361500.3/TraesCS1A03G0361500.4/TraesCS1A03G0866200.1/TraesCS1B03G0450400.3/TraesCS1B03G0450400.4/TraesCS1B03G0450400.2/TraesCS1B03G0450400.1/TraesCS1B03G0450400.5/TraesCS1D03G0838700.4/TraesCS1D03G0838700.3/TraesCS1D03G0838700.2/TraesCS1D03G0838700.1/TraesCS2A03G0908100.1/TraesCS2B03G0997500.1/TraesCS2B03G1238800.1/TraesCS2B03G1238800.2/TraesCS6D03G0680800.1/TraesCS7A03G0285500.1/TraesCS7B03G0047800.1/TraesCS7D03G0264000.1/TraesCS7D03G0264000.2,24,Down,"alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity",molecular_function,MF,3KO_vs_Tween
GO:0000375,GO:0000375,17/5267,27/100553,0.6296296296296297,12.020343297540943,13.464811327515903,8.353673673552359e-16,5.799836293352066e-14,3.9884081072975553e-14,TraesCS1B03G1071700.2/TraesCS1B03G1071700.1/TraesCS2A03G0812000.1/TraesCS2A03G0812000.2/TraesCS2A03G0812000.4/TraesCS2A03G0812000.3/TraesCS2B03G0897500.3/TraesCS2B03G0897500.2/TraesCS2B03G0897500.4/TraesCS2B03G0897500.1/TraesCS2D03G0752600.3/TraesCS2D03G0752600.2/TraesCS2D03G0752600.1/TraesCS4D03G0324100.1/TraesCS5B03G0506000.1/TraesCS7D03G1284700.1/TraesCS7B03G1296500.1,17,Down,"RNA splicing, via transesterification reactions",biological_process,BP,3KO_vs_Tween
GO:0009658,GO:0009658,26/5267,74/100553,0.35135135135135137,6.707695544414739,11.547859060486312,2.6360289512763065e-15,1.7081467604270466e-13,1.174651497586284e-13,TraesCS1A03G0638100.1/TraesCS1A03G0551200.1/TraesCS1B03G0725400.1/TraesCS1D03G0597100.1/TraesCS2A03G0230600.1/TraesCS2A03G0820500.1/TraesCS2B03G0040000.1/TraesCS2B03G0906400.1/TraesCS2B03G0925200.1/TraesCS2D03G0028200.1/TraesCS2D03G0761600.1/TraesCS2D03G0767700.1/TraesCS3A03G0869600.1/TraesCS3B03G0955000.1/TraesCS3B03G0992800.1/TraesCS3D03G0286000.1/TraesCS3D03G0286600.1/TraesCS3D03G0624800.1/TraesCS3D03G0765100.1/TraesCS3D03G0796400.1/TraesCS5A03G1004700.1/TraesCS6A03G0042900.1/TraesCS6A03G0293300.1/TraesCS6A03G0859200.1/TraesCS6D03G0729600.1/TraesCS7A03G0109200.1,26,Down,chloroplast organization,biological_process,BP,3KO_vs_Tween
GO:0009396,GO:0009396,19/5267,40/100553,0.475,9.068288399468388,11.99948920103572,2.0218149592034073e-14,1.2282525877160699e-12,8.446398020356339e-13,TraesCS1D03G0425400.1/TraesCS1D03G0425400.6/TraesCS1D03G0425400.7/TraesCS1D03G0425400.4/TraesCS1D03G0425400.5/TraesCS1D03G0425400.2/TraesCS1D03G0425400.8/TraesCS1D03G0425400.3/TraesCS1A03G0468100.5/TraesCS1A03G0468100.1/TraesCS1A03G0468100.4/TraesCS1A03G0468100.3/TraesCS1A03G0468100.2/TraesCS1B03G0562200.3/TraesCS1B03G0562200.4/TraesCS1B03G0562200.1/TraesCS1B03G0562200.2/TraesCS2A03G0346200.1/TraesCS2A03G0346200.2,19,Down,folic acid-containing compound biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0003755,GO:0003755,46/5267,240/100553,0.19166666666666668,3.6591339155749636,9.696827913636278,2.2783945798447504e-14,1.302705606828881e-12,8.958393549234778e-13,TraesCS2A03G0423600.2/TraesCS2A03G0423600.1/TraesCS2A03G0493500.1/TraesCS2A03G0493500.2/TraesCS2B03G0552400.1/TraesCS2D03G0435400.1/TraesCS2D03G0435400.3/TraesCS2D03G0435400.2/TraesCS2D03G0435400.4/TraesCS3A03G0014600.1/TraesCS3A03G0937600.1/TraesCS3B03G1067600.1/TraesCS3D03G0012000.1/TraesCS3D03G0869500.2/TraesCS4B03G0095100.1/TraesCS4D03G0069000.1/TraesCS5A03G0733900.1/TraesCS5A03G0733900.2/TraesCS5B03G0768100.3/TraesCS5B03G0768100.2/TraesCS5B03G0768100.1/TraesCS5D03G0696400.1/TraesCS6A03G0111400.1/TraesCS6A03G0111400.2/TraesCS6A03G0393300.1/TraesCS6A03G0794700.1/TraesCS6B03G0486000.1/TraesCS6B03G0939100.1/TraesCS6D03G0334000.2/TraesCS6D03G0334000.1/TraesCS6D03G0670700.1/TraesCS7A03G0517900.1/TraesCS7A03G0679300.2/TraesCS7A03G0679300.3/TraesCS7A03G0679300.1/TraesCS7A03G0679300.4/TraesCS7A03G1017600.1/TraesCS7A03G1176300.1/TraesCS7B03G0336200.1/TraesCS7B03G0560800.3/TraesCS7B03G0560800.2/TraesCS7B03G0560800.1/TraesCS7B03G0858200.1/TraesCS7B03G1046700.1/TraesCS7D03G0500900.1/TraesCS7D03G0606900.1,46,Down,peptidyl-prolyl cis-trans isomerase activity,molecular_function,MF,3KO_vs_Tween
GO:2001070,GO:2001070,23/5267,62/100553,0.3709677419354839,7.082194675306382,11.263024923854335,2.69001074094689e-14,1.4526058001113206e-12,9.989221172522077e-13,TraesCS1D03G0266200.2/TraesCS1D03G0266200.1/TraesCS2A03G0256000.1/TraesCS2A03G0256000.2/TraesCS2B03G0351500.1/TraesCS2B03G1238800.1/TraesCS2B03G1238800.2/TraesCS2D03G0266300.1/TraesCS3A03G0877200.1/TraesCS3A03G0877200.2/TraesCS3B03G1002600.2/TraesCS3B03G1002600.1/TraesCS3D03G0803500.1/TraesCS3D03G0803500.2/TraesCS7A03G0676500.6/TraesCS7A03G0676500.3/TraesCS7A03G0676500.2/TraesCS7A03G0676500.5/TraesCS7A03G0676500.4/TraesCS7A03G0676500.1/TraesCS7D03G0653300.3/TraesCS7D03G0653300.2/TraesCS7D03G0653300.1,23,Down,starch binding,molecular_function,MF,3KO_vs_Tween
GO:0016851,GO:0016851,11/5267,12/100553,0.9166666666666666,17.500205683184607,13.43912051392051,9.213087246623197e-14,4.71322147564092e-12,3.2411691975655016e-12,TraesCS2A03G0274100.1/TraesCS2B03G0383900.1/TraesCS5A03G1099300.1/TraesCS5A03G1099300.2/TraesCS5B03G1166800.2/TraesCS5B03G1166800.1/TraesCS5D03G1056600.1/TraesCS7A03G1163900.1/TraesCS7B03G1030900.1/TraesCS7B03G1030900.2/TraesCS7D03G1109500.1,11,Down,magnesium chelatase activity,molecular_function,MF,3KO_vs_Tween
GO:0016881,GO:0016881,15/5267,25/100553,0.6,11.454680083539015,12.29135320284527,1.190736427531505e-13,5.786979037803115e-12,3.979566481486872e-12,TraesCS1D03G0425400.1/TraesCS1D03G0425400.6/TraesCS1D03G0425400.7/TraesCS1D03G0425400.4/TraesCS1D03G0425400.5/TraesCS1D03G0425400.2/TraesCS1D03G0425400.8/TraesCS1D03G0425400.3/TraesCS1A03G0468100.1/TraesCS1A03G0468100.4/TraesCS1A03G0468100.3/TraesCS1A03G0468100.2/TraesCS1B03G0562200.4/TraesCS1B03G0562200.2/TraesCS1A03G0551200.1,15,Down,acid-amino acid ligase activity,molecular_function,MF,3KO_vs_Tween
GO:0010207,GO:0010207,13/5267,18/100553,0.7222222222222222,13.788040841296963,12.756868940353812,1.4723474891063147e-13,6.814865521006371e-12,4.686419326228121e-12,TraesCS2A03G0588700.2/TraesCS2A03G0588700.3/TraesCS2A03G0588700.1/TraesCS2B03G0705000.1/TraesCS2B03G0705000.2/TraesCS2D03G0569700.2/TraesCS2D03G0569700.1/TraesCS4A03G0288200.1/TraesCS4B03G0481800.1/TraesCS5A03G0926200.1/TraesCS5B03G0976400.1/TraesCS5D03G0885500.1/TraesCS7D03G1294100.1,13,Down,photosystem II assembly,biological_process,BP,3KO_vs_Tween
GO:0048564,GO:0048564,16/5267,30/100553,0.5333333333333333,10.18193785203468,11.825641892209594,2.258478724871004e-13,9.978369638975526e-12,6.861885121019559e-12,TraesCS1A03G0851600.1/TraesCS1B03G0472300.1/TraesCS1B03G0982500.1/TraesCS2D03G0588300.1/TraesCS3A03G0025700.2/TraesCS3A03G0788000.2/TraesCS3A03G0788000.1/TraesCS3A03G0788000.3/TraesCS3B03G0909500.2/TraesCS3B03G0909500.1/TraesCS3D03G0728200.2/TraesCS3D03G0728200.1/TraesCS6A03G0722600.1/TraesCS6B03G0856000.1/TraesCS6D03G0605300.1/TraesCS7D03G0546100.1,16,Down,photosystem I assembly,biological_process,BP,3KO_vs_Tween
GO:0016984,GO:0016984,16/5267,31/100553,0.5161290322580645,9.85348824390453,11.59116716577134,4.438646661543195e-13,1.875810676095646e-11,1.2899499451166723e-11,TraesCS2A03G0131800.1/TraesCS2A03G0131900.1/TraesCS2A03G0132100.1/TraesCS2D03G0129300.1/TraesCS2B03G0179300.1/TraesCS2A03G0132200.1/TraesCS2D03G0128700.1/TraesCS2B03G0178600.3/TraesCS2B03G0178600.2/TraesCS2B03G0178600.1/TraesCS2B03G0178800.2/TraesCS2B03G0178800.1/TraesCS2B03G0179200.1/TraesCS2B03G0179600.1/TraesCS2D03G0128900.1/TraesCS2D03G0129100.1,16,Down,ribulose-bisphosphate carboxylase activity,molecular_function,MF,3KO_vs_Tween
GO:0016655,GO:0016655,11/5267,13/100553,0.8461538461538461,16.154036015247332,12.846742478756987,5.701634222602877e-13,2.309161860154165e-11,1.587955145330187e-11,TraesCS2A03G0936400.1/TraesCS2B03G1030900.1/TraesCS2D03G0877800.1/TraesCS3A03G0952700.1/TraesCS3A03G1179600.1/TraesCS3B03G1089400.1/TraesCS3B03G1414700.1/TraesCS3D03G1122900.2/TraesCS3D03G1122900.1/TraesCS5A03G0586400.1/TraesCS5D03G0550300.1,11,Down,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",molecular_function,MF,3KO_vs_Tween
GO:0010287,GO:0010287,16/5267,34/100553,0.47058823529411764,8.984062810618836,10.94716821213371,2.799427560540432e-12,1.08841743553812e-10,7.484785267129154e-11,TraesCS5A03G0051400.1/TraesCS5B03G0040800.1/TraesCS5D03G0063200.1/TraesCS6A03G0724800.1/TraesCS6A03G0724800.2/TraesCS6B03G0858200.1/TraesCS7A03G1249500.2/TraesCS7A03G1249500.1/TraesCS7A03G1357000.2/TraesCS7A03G1357000.1/TraesCS7B03G1152300.1/TraesCS7B03G1168000.2/TraesCS7B03G1168000.1/TraesCS7B03G1296800.1/TraesCS7D03G1162000.2/TraesCS7D03G1162000.1,16,Down,plastoglobule,cellular_component,CC,3KO_vs_Tween
GO:0008422,GO:0008422,30/5267,143/100553,0.2097902097902098,4.005132896342313,8.45484568750322,6.663598995570628e-11,2.4911608552671732e-9,1.7131114826669427e-9,TraesCS2A03G0073800.1/TraesCS2A03G0073800.2/TraesCS2A03G0931100.1/TraesCS2B03G0108400.1/TraesCS2B03G0108400.2/TraesCS2D03G0069200.2/TraesCS2D03G0069200.1/TraesCS3A03G1037900.1/TraesCS3A03G1037900.2/TraesCS3B03G1196000.3/TraesCS3B03G1196000.2/TraesCS3B03G1196000.1/TraesCS3A03G1040000.1/TraesCS3B03G0011900.1/TraesCS3B03G0498500.2/TraesCS3B03G0498500.1/TraesCS3B03G0929200.1/TraesCS3B03G0929200.2/TraesCS3D03G0393800.1/TraesCS3D03G0966500.3/TraesCS3D03G0966500.2/TraesCS3D03G0966500.1/TraesCS4A03G0706400.1/TraesCS4B03G0088900.1/TraesCS4D03G0064300.1/TraesCS5A03G0657700.1/TraesCS5A03G0931300.1/TraesCS5D03G0627300.1/TraesCS7A03G0566800.1/TraesCS4D03G0291200.1,30,Down,beta-glucosidase activity,molecular_function,MF,3KO_vs_Tween
GO:0031969,GO:0031969,26/5267,118/100553,0.22033898305084745,4.206520934632972,8.193982066181649,3.9091927878073963e-10,1.4073094036106627e-8,9.677728733948136e-9,TraesCS1B03G0252200.2/TraesCS1B03G0252200.1/TraesCS1B03G0367100.1/TraesCS1D03G0558200.1/TraesCS2B03G0546300.1/TraesCS2D03G0434000.2/TraesCS2D03G0434000.1/TraesCS3B03G0152000.2/TraesCS3B03G0152000.1/TraesCS3B03G0952500.2/TraesCS3B03G0952500.1/TraesCS3D03G0101000.3/TraesCS3D03G0101000.1/TraesCS3D03G0101000.2/TraesCS3D03G0363500.1/TraesCS4A03G0733600.1/TraesCS4A03G0779700.1/TraesCS4B03G0060700.1/TraesCS4D03G0040500.1/TraesCS4D03G0040500.2/TraesCS5A03G0051400.1/TraesCS5B03G0040800.1/TraesCS5D03G0063200.1/TraesCS7A03G1357000.2/TraesCS7A03G1357000.1/TraesCS7B03G1296800.1,26,Down,chloroplast membrane,cellular_component,CC,3KO_vs_Tween
GO:0033014,GO:0033014,17/5267,52/100553,0.3269230769230769,6.241332096800106,8.888339323294835,6.165074595606762e-10,2.135054251589228e-8,1.4682255249720163e-8,TraesCS1A03G0139500.1/TraesCS1A03G0139500.2/TraesCS1B03G0190500.1/TraesCS1D03G0127000.1/TraesCS1D03G0127000.2/TraesCS5A03G0467800.1/TraesCS5A03G0467800.2/TraesCS5B03G0462300.1/TraesCS5B03G0462300.2/TraesCS5D03G0431900.2/TraesCS5D03G0431900.1/TraesCS6A03G0252200.1/TraesCS6A03G0341300.2/TraesCS6A03G0341300.1/TraesCS6B03G0344800.1/TraesCS6B03G0344800.2/TraesCS6D03G0207700.1,17,Down,tetrapyrrole biosynthetic process,biological_process,BP,3KO_vs_Tween
GO:0016760,GO:0016760,28/5267,138/100553,0.2028985507246377,3.8735633132740643,7.941883005162026,6.370017828815598e-10,2.135054251589228e-8,1.4682255249720163e-8,TraesCS1A03G0402200.1/TraesCS1B03G0493300.1/TraesCS1D03G0371000.2/TraesCS1D03G0371000.1/TraesCS2A03G0447100.1/TraesCS2D03G0695300.1/TraesCS3B03G0004300.1/TraesCS3D03G0000600.1/TraesCS5A03G0570800.1/TraesCS5B03G0582100.4/TraesCS5B03G0582100.2/TraesCS5B03G0582100.3/TraesCS5B03G0582100.1/TraesCS5B03G0653800.1/TraesCS5D03G0536900.1/TraesCS5D03G0599500.3/TraesCS5D03G0599500.4/TraesCS5D03G0599500.2/TraesCS5D03G0599500.1/TraesCS5D03G0600000.1/TraesCS5D03G1038200.2/TraesCS5D03G1038200.1/TraesCS7A03G0733400.1/TraesCS7B03G0538200.3/TraesCS7B03G0538200.4/TraesCS7B03G0538200.2/TraesCS7B03G0538200.1/TraesCS7D03G0700000.1,28,Down,cellulose synthase (UDP-forming) activity,molecular_function,MF,3KO_vs_Tween
GO:0003725,GO:0003725,18/5267,59/100553,0.3050847457627119,5.8244136017995,8.714910679130027,6.977940472226135e-10,2.2399208439146446e-8,1.54033976162638e-8,TraesCS3B03G0868800.1/TraesCS3B03G0868800.3/TraesCS3B03G0868800.6/TraesCS3B03G0868800.5/TraesCS3B03G0868800.2/TraesCS3B03G0868800.4/TraesCS3D03G0699900.5/TraesCS3D03G0699900.7/TraesCS3D03G0699900.1/TraesCS3D03G0699900.6/TraesCS3D03G0699900.4/TraesCS3D03G0699900.8/TraesCS3D03G0699900.2/TraesCS3D03G0699900.3/TraesCS7A03G0602300.3/TraesCS7A03G0602300.1/TraesCS7A03G0602300.2/TraesCS7D03G0590000.1,18,Down,double-stranded RNA binding,molecular_function,MF,3KO_vs_Tween
GO:0009501,GO:0009501,19/5267,66/100553,0.2878787878787879,5.495932363314175,8.590120661852879,7.143780469275101e-10,2.2399208439146446e-8,1.54033976162638e-8,TraesCS1A03G0361500.5/TraesCS1B03G0450400.4/TraesCS1B03G0450400.5/TraesCS1D03G0838700.4/TraesCS1D03G0838700.3/TraesCS1D03G0838700.2/TraesCS1D03G0838700.1/TraesCS2A03G0908100.1/TraesCS2B03G0997500.1/TraesCS5A03G1113100.1/TraesCS5B03G1180800.1/TraesCS5D03G0436800.1/TraesCS5D03G1065400.1/TraesCS5D03G1065400.2/TraesCS6D03G0680800.1/TraesCS7A03G0285500.1/TraesCS7A03G0826800.1/TraesCS7B03G0047800.1/TraesCS7D03G0811600.1,19,Down,amyloplast,cellular_component,CC,3KO_vs_Tween
GO:0051536,GO:0051536,56/5267,437/100553,0.12814645308924486,2.446461039962567,7.124562192814853,8.639029097314983e-10,2.6241050883094263e-8,1.8045340384194127e-8,TraesCS1D03G0255900.1/TraesCS2A03G0267400.1/TraesCS2A03G0267400.2/TraesCS2B03G0563500.1/TraesCS3B03G0518800.3/TraesCS3B03G0518800.2/TraesCS3B03G0518800.1/TraesCS3A03G0719400.7/TraesCS3A03G0719400.5/TraesCS3A03G0719400.6/TraesCS3A03G0719400.4/TraesCS3A03G0719400.2/TraesCS3A03G0719400.3/TraesCS3A03G0719400.1/TraesCS3A03G1191900.1/TraesCS3A03G1253000.1/TraesCS3D03G0512600.2/TraesCS3D03G0512600.1/TraesCS3B03G0825100.1/TraesCS3B03G0825100.4/TraesCS3B03G0825100.3/TraesCS3B03G0825100.2/TraesCS3B03G1434900.1/TraesCS3B03G1498800.1/TraesCS3D03G0662700.3/TraesCS3D03G0662700.4/TraesCS3D03G0662700.2/TraesCS3D03G0662700.1/TraesCS3D03G1136100.1/TraesCS3D03G1182600.1/TraesCS4A03G0733900.1/TraesCS4A03G0740400.1/TraesCS4A03G0752300.1/TraesCS4B03G0032700.1/TraesCS4B03G0050400.1/TraesCS4B03G0061400.1/TraesCS4D03G0022900.1/TraesCS4D03G0034600.1/TraesCS5B03G1058500.1/TraesCS5D03G0811100.1/TraesCS5D03G1030900.1/TraesCS6D03G0165100.3/TraesCS6D03G0165100.4/TraesCS6D03G0165100.1/TraesCS6D03G0165100.2/TraesCS7A03G0257600.1/TraesCS7B03G0641200.1/TraesCS7A03G0804400.1/TraesCS7A03G1043100.1/TraesCS7B03G0015200.1/TraesCS7B03G0641600.1/TraesCS7B03G0883500.1/TraesCS7D03G0237300.1/TraesCS7D03G0765200.1/TraesCS7D03G0765300.1/TraesCS7D03G0995800.1,56,Down,iron-sulfur cluster binding,molecular_function,MF,3KO_vs_Tween
